createTime|dependencyTime|mediumId|accountId|location
1672134129505|1646857242810|43980465117975|4810688826961827242|Singapore -> SingaporeCity
1672134915335|1601441680716|3327|4688247212092694570|Japan -> Toyoake
1672135351529|1652739612928|48378511625568|4812659151798803761|Malaysia -> Nilai
1672135552822|1657172616350|52776558139871|149181737656648757|Vietnam -> Bạc_Liêu
1672136474848|1670715034424|61572651163964|4812940626775516086|China -> Anqiu
1672136579788|1668644670789|57174604647175|4811533251891956151|Tanzania -> Unguja
1672136607222|1672042347245|61572651163712|34621422135416869|Russia -> Skolkovo
1672138435744|1667008766330|57174604650874|4676988213024260509|Mexico -> Santa_Catarina
1672138496159|1655468723053|48378511628994|4776067404826416584|China -> Fuqing
1672138877221|1634536660725|17592186046624|4796052128172884411|Mauritius -> Moka
1672138898718|1631606971124|35184372094752|4700913586044671428|Democratic_Republic_of_the_Congo -> Kinshasa
1672139375702|1671704053502|61572651159118|4691061961859807540|Indonesia -> Pontianak
1672140647139|1636253314066|26388279068022|189995609279700638|Ethiopia -> Jimma
1672141661944|1669510016243|61572651157407|143552238122440068|Belarus -> Gomel
1672141953415|1668565111825|57174604648984|4690499011906375116|Germany -> Hanover
1672142056949|1658609729553|52776558141561|4754112356642981046|Germany -> Aachen
1672142063239|1663922244091|57174604651652|152559437377182850|Turkey -> Bursa
1672142289368|1636925840380|8796093024265|192247409093383526|Afghanistan -> Khost
1672142987565|1640359384855|39582418605644|203224933185095455|Brazil -> Criciúma
1672143626932|1671977127359|61572651163793|4815192426589201340|India -> Krishnanagar
1672144968529|1624132542274|8796093025436|4762275130967597804|Morocco -> Casablanca
1672146269673|1638974488419|35184372095844|198721333557731827|England -> Newcastle_upon_Tyne
1672146965276|1633368488305|21990232560457|180706935048249647|Philippines -> Bacolod
1672147004235|1656506943721|52776558135239|4768467580455230707|Ethiopia -> Adama
1672147335875|1620683710465|8265|4751016131899163536|Moldova -> Ungheni
1672147407922|1664495390241|57174604646152|4724838959065082971|Tunisia -> El_Mourouj
1672147743481|1660753569824|52776558139040|4755238256549824456|United_States -> Notre_Damena
1672147922364|1635157884013|13194139540834|186336434582454572|Malaysia -> Terengganu
1672147954518|1671782796186|61572651161941|86412817850173684|Jordan -> Amman
1672148309760|1661294216255|52776558133379|4786481978964705665|Belgium -> Tonbridge
1672148380977|1639298989980|35184372091629|199847233464573376|Indonesia -> Banda_Aceh
1672148415123|1671710108944|61572651165178|4816318326496042365|China -> Dongfang
1672149949181|1669765706733|61572651158572|4712172585113102671|South_Africa -> Saldanha
1672150586475|1623765371806|30786325583504|84442493013204275|Pakistan -> Islamabad/Rawalpindi,Lahore
1672150758603|1664698428024|57174604644395|4775222979896288360|Mexico -> Montemorelos
1672151539890|1671862402994|61572651160411|4756645631433391976|Sri_Lanka -> Malabe
1672152059630|1668711695779|57174604645984|199284283511151115|India -> Agra
1672152281463|1671104729027|61572651155985|4811814726868665061|Cameroon -> Yaoundé
1672152483772|1670046124613|61572651158764|175640385467455784|Romania -> Arad
1672152998990|1671779843762|61572651164612|124974889659539247|Kazakhstan -> Oral
1672153128234|1672073026234|61572651156271|4785637554034586685|Malta -> San_Gwann
1672153311868|1671884411530|61572651161968|134545038867701415|Philippines -> Cebu_City
1672153846355|1671994118211|61572651158822|4785637554034581912|Ukraine -> Kiev
1672154280188|1665333171793|57174604652427|177047760351004702|Tanzania -> Dodoma
1672155166980|1635897609181|13194139538643|4800555727800253454|Indonesia -> Bali
1672155205160|1671065482696|61572651161680|4766497255618250121|Peru -> Callao
1672155284954|1666297030207|57174604644540|4809281452078270828|India -> Guntur
1672156450605|1671740786033|61572651157685|202943458208384819|India -> Agra
1672156790199|1667535593588|57174604644377|4694439661580332489|Spain -> Bilbao
1672156893486|1671225669402|61572651158070|194780683883778248|Turkey -> Eskişehir
1672158315939|1667681671914|57174604646477|4746512532271802603|Kazakhstan -> Astana
1672158625537|1635473097315|30786325584759|4799148352916692471|Ukraine -> Kiev
1672159643554|1629715742750|30786325584544|4780289529477079904|Slovenia -> Ljubljana
1672160070075|1670571263938|61572651159512|4794081803335899144|China -> Changchun
1672160495454|1671949764083|61572651159057|4716676184740472125|China -> Chizhou
1672161352424|1638726825696|39582418609543|4791267053568790966|Thailand -> Chiang_Mai
1672161699477|1671227184591|61572651160810|4793518853382485765|Ethiopia -> Nekemte
1672162415159|1666422578874|57174604645656|115967690404791936|Russia -> Bishkek
1672162421563|1671104729027|61572651155985|4811814726868665061|United_Kingdom -> Bristol
1672163402860|1671245559722|61572651158320|4812096201845390148|Mexico -> Puebla
1672163716594|1662713268056|52776558136130|199847233464566331|Madagascar -> Antananarivo
1672163932145|1634192581221|17592186049455|4794926228266039631|Philippines -> Makati
1672164505208|1625729258863|8796093032025|4767341680548387585|India -> Chennai
1672164520215|1671782796186|61572651161941|86412817850173684|Russia -> Voronezh
1672165886637|1669267257912|57174604646196|4761149231060747736|Japan -> Bunkyo
1672166509859|1670128646192|61572651161837|4816036851519331535|Japan -> Kagoshima
1672166679102|1658936199405|52776558137391|178455135234556558|Spain -> Santander
1672167364155|1666708618358|57174604654053|4786763453941429552|United_States -> Los_Angeles
1672167377450|1670828788065|61572651165294|4796615078126290223|China -> Anshun
1672168023799|1669665069800|61572651163214|4787889353848265389|Egypt -> Monufia_Governorate
1672169119625|1669925393308|61572651165261|94294117198070231|Senegal -> Saint-Louis
1672169156843|1669304901693|61572651159059|4722868634228097941|Kenya -> Kitengela
1672170071985|1633390167812|35184372094218|171136785840084400|India -> Agra
1672170406820|1671852737208|61572651165064|4798303927986562096|Nepal -> Gwarko
1672170576168|1613133923651|21990232564915|4657847914607945992|Russia -> Ulyanovsk
1672170731863|1671647120038|61572651160590|4767904630501805655|China -> Changning
1672170947842|1671227184591|61572651160810|4793518853382485765|Italy -> Brescia
1672171062079|1646677258377|43980465119855|4780008054500361428|Venezuela -> Nueva_Esparta
1672171945423|1638412573824|13194139541588|4808718502124860246|China -> Kowloon
1672172299395|1640879462822|4398046518231|4816599801472761344|Pakistan -> Swat
1672173073638|1669506898231|61572651159165|88101667710443257|Scotland -> Glasgow
1672173248145|1671782796186|61572651161941|86412817850173684|Vietnam -> Biên_Hòa
1672173590034|1667878840041|57174604651147|171981210770211635|Chile -> Valdivia
1672173731574|1607563698929|17592186045842|9288674231458580|Germany -> Lübeck
1672174875874|1667980266872|57174604651558|4755801206503249180|India -> Udaipur
1672175173423|1671880226439|61572651162481|4645463015632671946|Romania -> Galați
1672175192198|1671209466127|61572651161270|122441614869144054|India -> Thiruvananthapuram
1672175715005|1655360787164|48378511629644|200973133371416572|Philippines -> Quezon_City
1672176072964|1647660643656|43980465116502|177329235327713689|India -> Tirupati
1672176707406|1639321610080|13194139534450|4811533251891965678|Australia -> Brisbane
1672176895476|1638204560603|8796093024282|196469533744040710|Zambia -> Kitwe
1672178023883|1670029991908|61572651160308|187180859512590269|Yemen -> Dhamar
1672178836869|1672047748733|61572651165382|4791830003522219580|Egypt -> El_Shorouk
1672178867163|1671609302579|61572651161145|149463212633360557|Cameroon -> Douala
1672179198383|1639711252483|6299|201254608348119594|Malaysia -> Shah_Alam
1672179838412|1671225669402|61572651158070|194780683883778248|Tanzania -> Mbeya
1672180233595|1669108799226|57174604650810|162692536538761484|Vietnam -> Trà_Vinh
1672180853848|1660977999946|52776558135310|200410183417991315|Philippines -> Cavite_City
1672180977839|1634309079243|35184372088874|4759741856177208686|Philippines -> Santa_Rosa
1672181361760|1671547670771|61572651156124|4779445104546952435|Tanzania -> Arusha
1672181908701|1668142332722|57174604652702|4667418063816110554|South_Korea -> Suwon
1672182491627|1636072489001|35184372090652|114841790497948513|India -> Patiala
1672182601862|1635456429323|35184372093256|127508164449928134|India -> Ujjain
1672182658267|1646985956032|43980465111660|4773815605012739684|Portugal -> Porto
1672183231579|1671813156016|61572651158781|4691624911813229814|Romania -> Arad
1672183380949|1661294216255|52776558133379|4786481978964705665|Colombia -> Pamplona
1672183462566|1647293303503|43980465118432|4786200503988008579|China -> Bole
1672183613094|1671227184591|61572651160810|4793518853382485765|India -> Berhampur
1672184283157|1672100713423|61572651161964|4735535008180084190|Japan -> Hachiōji
1672184544754|1658884446055|52776558136215|4806748177287886466|China -> Shihezi
1672185483972|1668565111825|57174604648984|4726246333948642368|Mexico -> Campeche
1672185554823|1626817885366|26388279072586|4771000855245625650|Niger -> Tessaoua
1672185609455|1668309070844|57174604654311|4693876711626911866|Japan -> Machida
1672185993050|1669182275029|57174604646189|4752986456736151565|Cuba -> Cienfuegos
1672187524399|1669398441164|61572651157445|4776067404826418970|Philippines -> Pasay
1672187778442|1671949764083|61572651159057|4751860556829304427|India -> Maharashtra
1672188163018|1671844322399|61572651161958|4759460381200493074|United_States -> San_Antonio
1672188216616|1672173586844|61572651159671|123567514775984866|Philippines -> Biñan
1672188656889|1631035897304|13194139537650|4784793129104451653|Philippines -> Bislig
1672188810942|1650701765768|48378511622823|188025284442725709|Russia -> Tula
1672189037692|1628013445303|30786325582396|4733283208366392086|India -> Bikaner
1672189084313|1637855740092|35184372088935|4807029652264599746|Brazil -> Barbacena
1672189471041|1672173586844|61572651159671|123567514775984866|China -> Dongyang
1672189610075|1625235380832|30786325578719|4765934305664844869|Niger -> Zinder
1672190254733|1671756553881|61572651161387|182395784908512409|Malaysia -> Selangor
1672190448575|1638426162979|8796093028878|197032483697467227|India -> Moradabad
1672190645926|1670429196489|61572651157676|4808718502124848891|Kazakhstan -> Almaty
1672191061337|1646975429251|43980465113464|190840034209825768|Tunisia -> La_Marsa
1672191689645|1671445407837|61572651161486|185773484629040845|Kazakhstan -> Karagandy
1672192198909|1635982203259|35184372097516|4783104279244178972|India -> Rourkela
1672192415931|1633846111264|4398046514920|182114309931796038|Thailand -> Nakhon_Pathom_Province
1672193234722|1671279881881|61572651163122|4813785051705642610|India -> Pune
1672193273367|1670441144860|61572651165260|4745949582318379986|Yemen -> Dhamar
1672193500603|1672047748733|61572651165382|4791830003522219580|Hungary -> Debrecen
1672193555412|1666991073339|57174604652261|205476732998785365|Brazil -> Campo_Grande
1672193720739|1648066401026|43980465119430|4715268809856919981|India -> Ujjain
1672193747233|1634159901671|26388279071559|4794926228266036231|China -> Cixi
1672195809636|1632366493316|35184372092576|4769030530408650397|India -> Salem
1672195837613|1669087262100|57174604654027|4762275130967604524|Mexico -> Tlalpan
1672196139983|1671445407837|61572651161486|185773484629040845|Mexico -> Nuevo_Laredo
1672196233290|1672192901895|61572651161585|152559437377180682|Indonesia -> West_Java
1672196664059|1671809303408|61572651162611|4775222979896294603|Afghanistan -> Kandahar
1672196680491|1655732378915|48378511624713|4807311127241296528|China -> Feicheng
1672196870257|1672029025028|61572651159548|4808155552171435348|Cambodia -> Ta_Khmau
1672197155218|1662678945899|52776558138622|126100789566377303|India -> Ahmedabad
1672197414991|1638157258891|17592186052300|4807874077194721438|India -> Howrah
1672198913785|1671277167324|61572651159546|4776630354779838810|Canada -> Edmonton
1672199817913|1670441144860|61572651165260|4745949582318379986|Niger -> Maradi
1672200282340|1669434560166|61572651163917|4755801206503254585|China -> Cangzhou
1672200354654|1670277445407|61572651165305|141300438308749622|Nicaragua -> Managua
1672200591989|1655705191791|48378511627867|110619665847296261|Ethiopia -> Mettu
1672200892041|1669304901693|61572651159059|4722868634228097941|China -> Dunhua
1672201743694|1671547670771|61572651156124|4779445104546952435|Japan -> Kobe
1672202067119|1640770643366|4398046517386|4816318326496048677|China -> Aral
1672203134493|1640571634084|21990232557695|4815755376542627883|Thailand -> Nakhon_Pathom_Province
1672203427105|1670026080415|61572651159828|168603511049691123|Canada -> Hamilton
1672203494734|1667817186205|57174604648670|60517119992793176|Sri_Lanka -> Ratmalana_Airport
1672204102857|1666991073339|57174604652261|193091834023518740|Libya -> Benghazi
1672204483590|1671279881881|61572651163122|4813785051705642610|Republic_of_Ireland -> Dublin
1672204686117|1670026080415|61572651159828|168603511049691123|Belarus -> Brest
1672205884408|1660971146348|52776558133495|4750453181945752805|Philippines -> Iloilo_City
1672206085114|1663721215178|57174604644654|204069358115230426|Czech_Republic -> České_Budějovice
1672206124649|1672189063971|61572651159883|4802526052637221849|Brazil -> Campos_dos_Goytacazes
1672206403759|1671806441220|61572651158340|4783948704174312854|India -> Patna
1672206681227|1639486821567|3506|4812096201845388614|Zambia -> Kasama
1672207538247|1667331096614|57174604647612|109775240917164138|China -> Qingdao
1672207857476|1671277167324|61572651159546|4814629476635784996|India -> Karaikudi
1672208497966|1671949764083|61572651159057|4751860556829304427|Ukraine -> Odessa
1672209102446|1664691183203|57174604654343|4815755376542625332|Kenya -> Nyeri
1672209795837|1671406809710|61572651158959|4749327282038903064|India -> Bhubaneswar
1672209815310|1672065399335|61572651163405|4812377676822101479|India -> Vallabh_Vidhyanagar
1672209959521|1627960089993|3878|4774660029942874053|China -> Chenzhou
1672210736657|1659211049360|52776558136654|4755238256549829771|Peru -> Distrito_de_Bellavista
1672210973502|1640616941859|39582418602219|191965934116667827|Germany -> Möckern
1672211914580|1631224694308|17592186052256|4785356079057865788|China -> Fuzhou,
1672212435887|1638265330190|7227|196469533744039835|China -> Fushun
1672213057456|1672100713423|61572651161964|4735535008180084190|Taiwan -> Tainan
1672213109309|1640362319649|21990232561149|4815192426589201123|India -> Talcher
1672213564713|1672073026234|61572651156271|4785637554034586685|Brazil -> Londrina
1672213712473|1671786980817|61572651156051|4766215780641550057|United_States -> Ithaca
1672214139252|1672198904126|61572651163948|4689936061952958534|India -> Gwalior
1672214409928|1648949729579|43980465114439|172544160723632399|Tanzania -> Dodoma
1672215265579|1671352003619|61572651164068|168322036072977203|Pakistan -> Kahuta
1672215352618|1671547670771|61572651156124|4779445104546952435|Yemen -> Al_Mukalla
1672215489494|1663606031796|57174604654148|4814910951612487459|China -> Chifeng
1672215802530|1650246715092|48378511628148|4783385754220888717|China -> Nanjing
1672215981346|1633627561977|8796093031966|4793237378405778538|Pakistan -> New_Muslim_Town
1672216657645|1668741854688|57174604647036|4786481978964705433|Algeria -> El_Harrach
1672217070059|1625436026954|26388279068155|4766497255618259772|India -> Orissa
1672217333964|1632100779343|13194139540804|176484810397587656|China -> Daye
1672217395074|1671082799480|61572651163164|193373309000227716|Romania -> Brașov
1672217415772|1672029025028|61572651159548|4808155552171435348|United_States -> Lubbock
1672217429405|1621568132660|21990232561125|4753830881666286540|China -> Dazhou
1672218152809|1665622975226|57174604648280|195906583790623394|Spain -> Seville
1672218226413|1609021473908|17592186046342|4659818239444927075|Chad -> ChadCity
1672218605207|1634178047050|26388279074246|4794926228266030122|Philippines -> Makati
1672219381378|1629945119555|30786325582384|4693032286696773427|Japan -> Fujisawa
1672219396917|1660976334981|52776558137583|4809281452078274617|Slovenia -> Ljubljana
1672219657114|1669667360794|61572651156018|4803370477567355157|Japan -> Akita_City
1672220506097|1659126310908|52776558137012|4814348001659069391|Mexico -> Nuevo_Laredo
1672220820559|1662216164131|52776558142252|4791548528545501651|Egypt -> Giza
1672221310238|1654096418893|48378511631673|4735816483156797110|China -> Dujiangyan
1672221902057|1666268732790|57174604653353|134826513844409528|Estonia -> Tallinn
1672222122010|1662004232695|52776558141471|4807311127241300344|Egypt -> Ramadan_City
1672222123922|1671019198739|61572651164455|4805340802404319743|Japan -> Sagamihara
1672222340975|1662844466246|57174604653200|4811814726868670931|India -> Jaipur
1672222413525|1647406913568|43980465119249|4810970301938533869|Spain -> Vigo
1672222422787|1621684506885|21990232559485|4754393831619705002|Sweden -> Malmö
1672222871882|1631035897304|13194139537650|4784793129104451653|China -> Aral
1672224031147|1672220957989|61572651159320|81346268269385780|Turkey -> Mersin
1672224113708|1672189063971|61572651159883|4802526052637221849|Colombia -> Pamplona
1672224117057|1635957299724|21990232557383|189151184349567269|China -> Dezhou
1672224265019|1671565553348|61572651164459|4797178028079713662|India -> Nalanda
1672225119556|1669689515844|61572651158714|4700350636091260367|Indonesia -> Ambon
1672225124078|1638412573824|35184372095692|4808718502124860246|China -> Guangzhou
1672226070477|1671767412107|61572651159729|4788733778778392879|Cuba -> Santiago_de_Cuba
1672226834986|1671809303408|61572651162611|4815473901565905457|Hungary -> Debrecen
1672227216507|1651370622053|48378511627954|4808437027148145966|Indonesia -> Jambi_City
1672227259728|1670001308925|61572651160014|4672484613396902845|China -> Enping
1672227599712|1669873812703|61572651162974|4746512532271798124|Pakistan -> Nilore
1672227804339|1669436151116|61572651156091|123567514775981072|Zambia -> Ndola
1672227854234|1634458980261|13194139535601|184084634768773420|Nepal -> Dharan
1672228280246|1668806204168|57174604645914|4798585402963275656|China -> Danyang
1672228283032|1640407390959|39582418600387|4798022453009852038|India -> Brahmavar
1672228430344|1671884411530|61572651161968|4777474779709967845|Belarus -> Grodno
1672228481170|1669646441378|61572651163646|4811251776915251863|Sri_Lanka -> Matara
1672228610889|1670360215057|61572651159374|110056715893871306|China -> Baoji
1672228616284|1649591998798|43980465117772|4735535008180084757|Russia -> Chita
1672228621747|1665532361785|57174604651239|197313958674171609|Malaysia -> Penang
1672229786819|1670623130715|61572651161663|4814910951612487288|France -> Montpellier
1672229967475|1671756553881|61572651161387|182395784908512409|India -> Balasore
1672230359742|1636252222353|13194139535839|4801681627707083526|Pakistan -> Rawalpindi
1672230732316|1637552455809|4398046519449|4805903752357756657|China -> Beiliu
1672230951226|1671894097000|61572651156607|4776911829756547973|China -> Xi'an
1672231084216|1672164326776|61572651157963|4813503576728932479|Vietnam -> Trà_Vinh
1672231341257|1668626046695|57174604653363|4745949582318379986|Argentina -> Various
1672232122005|1670360215057|61572651159374|110056715893871306|India -> Bilaspur
1672232597754|1672121774581|61572651159010|4720335359437706284|Czech_Republic -> Prague
1672232773097|1670009519716|61572651158132|4810125877008405219|Pakistan -> Dera_Ismail_Khan
1672232987483|1671565553348|61572651164459|4797178028079713662|China -> Fujin
1672233464117|1634309079243|35184372088874|4759741856177208686|Cameroon -> Maroua
1672234202374|1632336022536|21990232564022|177329235327713689|Spain -> Valencia
1672235046252|1671582205986|61572651162165|193936258953646809|Germany -> Othmarschen
1672235347327|1639060302685|26388279072932|4810688826961838554|India -> Cuttack
1672235905859|1658034499134|52776558136103|4677551162977691584|Germany -> Hamburg
1672236020361|1604130316770|8796093022237|4697254411347438841|Spain -> Valencia
1672236140223|1663132010226|57174604647479|4686276887255729252|Brazil -> Serro
1672236381895|1672073026234|61572651156271|4785637554034586685|Swaziland -> Kwaluseni
1672238423231|1637318951153|17592186050776|4805059327427610018|Pakistan -> Rawalpindi
1672238509531|1671277167324|61572651159546|4776630354779838810|India -> Goa
1672238968903|1671809303408|61572651162611|4775222979896294603|Moldova -> Ungheni
1672239222577|1671994118211|61572651158822|4785637554034581912|China -> Fenghua
1672239397014|1671994118211|61572651158822|4785637554034581912|China -> Gejiu
1672239461350|1668565111825|57174604648984|4726246333948642368|Iran -> Shahrekord
1672239510404|1620351875257|4398046512138|4749890231992330820|Argentina -> Buenos_Aires
1672240013130|1671813156016|61572651158781|4691624911813229814|Philippines -> San_Miguel
1672240165133|1670895230135|61572651163406|4763119555897725924|Brazil -> Passos
1672240417870|1640978790893|30786325579406|4817162751426177264|Pakistan -> Multan
1672240680646|1644371910392|43980465113897|4786481978964715531|Russia -> Yaroslavl
1672241500185|1664959427854|57174604653600|4784793129104458250|Mauritius -> Moka
1672241667328|1603522765304|13194139533639|28991922601200977|China -> Beibei_District
1672241707237|1653391676424|48378511631757|4755801206503260901|Pakistan -> Rahim_Yar_Khan
1672242246031|1671884411530|61572651161968|134545038867701415|Czech_Republic -> Ostrava
1672243082402|1672042347245|61572651163712|34621422135416869|Indonesia -> West_Java
1672244007278|1638723727365|39582418601705|4806466702311177917|United_States -> Austin
1672244536909|1671236515527|61572651164479|4785637554034583698|Russia -> Ivanovo_Oblast
1672245195499|1648473765503|43980465119534|4681491812651633519|China -> Yinchuan
1672245320850|1624797982187|17592186047221|4764526930781283636|India -> Rupnagar
1672245368252|1640201483383|8796093028549|4814629476635786803|China -> Diaobingshan
1672245373845|1667725686454|57174604652972|4749327282038909636|Vietnam -> Hanoi
1672245398765|1671792296025|61572651159465|79375943432405853|Brazil -> Itajubá
1672245433276|1668825449240|57174604652338|4798303927986553189|India -> Jammu
1672245643182|1671880226439|61572651162481|4645463015632671946|Laos -> Vientiane
1672245668193|1671896449371|61572651159138|4810970301938540894|India -> Dehradun
1672245674376|1641675948759|39582418603553|125819314589663467|Italy -> Naples
1672245948036|1672065399335|61572651163405|4812377676822101479|India -> Raniganj
1672246568650|1672042347245|61572651163712|4794081803335908545|Mexico -> Colima
1672246935249|1671894097000|61572651156607|4771845280175762860|Madagascar -> Toliara
1672247341969|1670915927268|61572651162176|184929059698904710|India -> Haldwani
1672248347500|1671721595882|61572651158673|196188058767330183|India -> Kandivali
1672248577338|1662707753996|52776558137775|4808437027148147002|Germany -> Iserlohn
1672249632532|1672220957989|61572651159320|204632308068648609|Hungary -> Szeged
1672249676501|1612363582595|21990232560206|4643774165772405415|Hungary -> Debrecen
1672249909324|1670680651423|61572651156610|4654188739910697755|Pakistan -> Islamabad
1672250011895|1671896449371|61572651159138|4810970301938540894|India -> Hubli
1672250182421|1672220957989|61572651159320|204632308068648609|Egypt -> Ramadan_City
1672250335510|1630396195889|21990232563185|170855310863372381|Romania -> Arad
1672251437843|1637064167674|6592|192528884070092705|Indonesia -> Pontianak
1672251691469|1661101518440|52776558136798|26740122787519408|Russia -> Yekaterinburg
1672251880957|1654770823144|48378511623188|150026162586781263|Thailand -> Hat_Yai
1672252133932|1640148774014|39582418609624|4814348001659063490|India -> Patiala
1672252182150|1628161584170|30786325579978|4766778730594964609|Mexico -> San_Luis_Potosí
1672252340904|1672220957989|61572651159320|81346268269385780|India -> Cuttack
1672252383053|1671884411530|61572651161968|4777474779709967845|Argentina -> Córdoba
1672252396118|1672192901895|61572651161585|152559437377180682|Brazil -> Santa_Maria
1672252869304|1671813156016|61572651158781|4691624911813229814|Vietnam -> Quảng_Ngãi
1672252981629|1648726722082|43980465120923|4675580838140709364|Ethiopia -> Debre_Marqos
1672253862687|1671704053502|61572651159118|4691061961859807540|Democratic_Republic_of_the_Congo -> Kinshasa
1672253933496|1666708462415|57174604645700|4746512532271801356|India -> Loni
1672254355966|1667681136598|57174604652983|181269885001670049|Moldova -> Codru
1672254911519|1671949764083|61572651159057|4716676184740472125|Indonesia -> Yogyakarta
1672255508099|1671236515527|61572651164479|4704291285765206376|China -> Dali
1672255562347|1640314380703|26388279072208|4814910951612489413|Mexico -> Chihuahua
1672255738140|1630432703108|2325|171136785840079428|Moldova -> Orhei
1672255781144|1660715119863|52776558137533|4814910951612494742|Spain -> Vigo
1672255860957|1659021119045|52776558135445|4693313761673483913|Ukraine -> Odessa
1672256557699|1672198904126|61572651163948|4689936061952958534|Mexico -> Colima
1672256664794|1637336288058|4398046513705|193654783976934196|Ethiopia -> Nekemte
1672257428861|1671994118211|61572651158822|4785637554034581912|Japan -> Toyoake
1672257751840|1672100713423|61572651161964|4735535008180084190|India -> Rewari
1672258310629|1661862884192|52776558139768|4737786807993772363|Burma -> Taungoo_Township
1672258400918|1671152700770|61572651163810|165507286305867115|China -> Cenxi
1672258715035|1639816019468|4398046515858|4813222101752233638|United_States -> St._Louis
1672259598067|1671740786033|61572651157685|4806466702311166657|India -> Greater_Noida
1672259730642|1667059624579|57174604647127|4754393831619695645|Indonesia -> Pontianak
1672259776385|1670537383181|61572651156231|4817162751426173628|China -> Kunming
1672259922672|1669873812703|61572651162974|4746512532271798124|India -> Midnapore
1672260565603|1666997112999|57174604646805|144678138029280200|Philippines -> Malate
1672261293572|1668375027746|57174604644367|182958734861927164|Niger -> Arlit
1672262315975|1645308677119|43980465113092|184929059698908194|Vietnam -> Nha_Trang
1672263050897|1640370493422|39582418606362|4801118677753668173|China -> Binzhou
1672263391714|1671582205986|61572651162165|193936258953646809|Brazil -> Salvador
1672263819452|1672042347245|61572651163712|34621422135416869|Sri_Lanka -> Kelaniya
1672264107458|1636982828337|30786325578107|4803933427520776159|Japan -> Fujisawa
1672264218478|1671346480098|61572651165392|4797740978033148463|China -> Tianjin
1672264279165|1627662997089|30786325583212|154529762214158110|Sri_Lanka -> Malabe
1672264428965|1671884411530|61572651161968|4777474779709967845|Russia -> Barnaul
1672264819234|1658175458248|52776558137075|4782541329290770698|Brazil -> Passos
1672265865536|1653253072549|48378511625213|4753830881666271051|China -> Fukang
1672265920050|1671977127359|61572651163793|4815192426589201340|South_Africa -> Durban
1672266103721|1623497225186|13194139543140|4760023331153904017|Burma -> Sittwe_District
1672266387085|1661007950551|52776558142882|4685150987348886640|Romania -> Târgoviște
1672266445548|1633108773926|8796093024783|179862510118112966|Hungary -> Esztergom
1672266917676|1668058305400|57174604645925|4806185227334456065|Japan -> Yokosuka
1672267114035|1603078465056|4398046518282|81909218222801294|Morocco -> Oujda
1672267246269|1670571263938|61572651159512|4794081803335899144|China -> Baoshan
1672267271095|1669665069800|61572651163214|4787889353848265389|India -> Bidar
1672267995649|1662631931579|52776558137028|127226689473216586|Brazil -> Passos
1672268040683|1664399588736|57174604646584|4689654586976250470|Philippines -> Silang
1672269745368|1670360215057|61572651159374|110056715893871306|Thailand -> Narathiwat
1672270702446|1670241239797|61572651157200|4803933427520769350|India -> Sambalpur
1672270785714|1642593355646|39582418608268|4815192426589207594|United_States -> Tallahassee
1672271214661|1670828788065|61572651165294|4800555727800244629|Vietnam -> Da_Nang
1672272252076|1666997112999|57174604646805|144678138029280200|Ethiopia -> Mek'ele
1672273061337|1617866325516|26388279075748|123286039799271120|Romania -> Brașov
1672273515466|1634131405241|8796093032161|4794644753289327994|China -> Nanchang
1672273978680|1672220957989|61572651159320|81346268269385780|Brazil -> Lagoa_da_Prata
1672275762751|1632577203855|35184372097664|4711328160182974231|Australia -> Perth
1672276040913|1652002160396|48378511627155|4743416307527992244|South_Korea -> Incheon
1672276501951|1671896449371|61572651159138|4810970301938540894|Chile -> Viña_del_Mar
1672276517937|1639455202605|17592186047241|200410183417994701|Japan -> Nisshin
1672276564103|1613868237810|9845|117093590311634926|Poland -> Lublin
1672276820407|1671647120038|61572651160590|4767904630501805655|China -> Datong
1672276844364|1672192901895|61572651161585|152559437377180682|Iran -> Tehran
1672276990333|1669646441378|61572651163646|4811251776915251863|Japan -> Sagamihara
1672277071142|1670573551260|61572651160305|4689091637022832107|Japan -> Nagoya
1672277584219|1672266280491|61572651162300|4695284086510456548|China -> Luoyang
1672277795747|1671104729027|61572651155985|4811814726868665061|Wales -> Swansea
1672278218910|1671951415263|61572651158721|14636698788960228|India -> Allahabad
1672278886359|1668402528372|57174604653438|198721333557729828|Philippines -> Bislig
1672278951752|1668770002074|57174604645024|56294995342137006|Mexico -> Tepic
1672278964928|1671792296025|61572651159465|79375943432405853|India -> Hyderabad
1672279136121|1633154341731|35184372090009|4709076360369277374|India -> Thiruchendur
1672279146923|1672029025028|61572651159548|4808155552171435348|Netherlands -> Eindhoven
1672279166947|1670360215057|61572651159374|4724557484088361286|India -> Shillong
1672279327698|1617735802990|8796093028076|4741445982691004749|Brazil -> Manaus
1672279492550|1649296884336|43980465120525|4804496377474189371|China -> Dongfang
1672279514203|1672164326776|61572651157963|4813503576728932479|France -> Lille
1672279590974|1672100713423|61572651161964|4735535008180084190|Japan -> Yokohama
1672279872769|1669519647994|61572651158092|4745386632364957048|Morocco -> Ifrane
1672280090860|1670947110865|61572651156622|4779163629570237862|Philippines -> Tuguegarao
1672280221064|1671691811116|61572651164275|4797178028079721238|India -> Raniganj
1672280806848|1671977127359|61572651163793|4745949582318371534|Argentina -> Buenos_Aires
1672280877292|1663451886233|57174604649160|4760023331153918476|India -> Suri
1672281219984|1668774086634|57174604647060|121878664915716292|Germany -> Munich
1672281662575|1648112644447|43980465111297|4729905508645878015|India -> Suri
